Date,Cumulative_energy_use_lower_bound,Cumulative_energy_use_estimate_bound,Cumulative_energy_use_upper_bound,Cumulative_renewable_energy_purchases,Data_storage_capacity_added_per_day,Data_storage_capacity,Energy_consumption_rate_lower_bound,Energy_consumption_rate_estimate_bound,Energy_consumption_rate_upper_bound,Energy_intensity_lower_bound,Energy_intensity_estimate_bound,Energy_intensity_upper_bound,Energy_used_to_seal_data_lower_bound,Energy_used_to_seal_data_estimate_bound,Energy_used_to_seal_data_upper_bound,Energy_used_to_store_data_lower_bound,Energy_used_to_store_data_estimate_bound,Energy_used_to_store_data_upper_bound,FIL_Open,FIL_High,FIL_Low,FIL_Close,FIL_AdjClose,FIL_Volume
2021-03-19,39007021.21785019,265762714.87616077,589383165.8116925,687927519.5167888,33867616,3882286571,15181.233080463664,100905.87275213956,228931.45871229153,4.1987433437164965,27.908000576393885,63.3166247656468,9104.29253312,51765.63502752,84851.9251264,3761.1592299848,12505.6215025052,33765.4109939583,79.807236,85.618523,76.547874,83.317841,83.317841,2281146439
2021-03-20,39376667.11329759,268221590.2352614,594957759.6508749,695913798.9703809,34440192,3916529725,15402.0047650036,102453.0595317637,232274.903657102,4.22255870651707,28.088165478181462,63.67965935001323,9258.21241344,52640.80026624,86286.4570368,3794.33399758,12615.92555017,34063.2339772425,83.350281,85.789742,81.805557,82.451317,82.451317,1324962175
2021-03-21,39740959.55782834,270637019.879384,600450220.7642068,703900078.4239731,33613792,3950712925,15178.9420916724,100642.8233376325,228852.7028988468,4.125398447649217,27.353141256918654,62.19857613115179,9036.05956544,51377.67265824,84215.9944768,3827.45068174,12726.03647401,34360.5355226025,82.401871,83.584114,80.666298,80.999252,80.999252,1042404616
2021-03-22,40114955.66302092,273122920.3354297,606090078.4883777,711886357.8775651,34765536,3984810967,15583.264377772528,103579.10447800803,234994.23371314,4.199045539533041,27.91028670909169,63.321231352310015,9345.67138752,53138.07880992,87101.5738944,3860.4848648296,12835.8730869004,34657.0964232891,81.004021,81.500397,75.674698,76.779648,76.779648,1255738210
2021-03-23,40469769.11310317,275460805.7015318,611437002.4826058,719872637.3311573,32124704,4018408004,14783.979992195136,97411.81523102272,222788.64933614316,3.950364827811823,26.028999559326316,59.53041365301012,8635.76292928,49101.64632288,80485.2334016,3893.0336742752,12944.0958624848,34949.2999331892,76.728134,85.321632,74.189148,82.449516,82.449516,1922118447
2021-03-24,40813080.50467524,277709033.4613094,616608119.5272089,727858916.7847493,30503328,4049073233,14304.723201686673,93676.08542069038,215463.35221910183,3.793356824770022,24.841222926034412,57.137028525779904,8199.90463296,46623.42174816,76423.0379712,3922.7421481304,13042.8746981396,35216.0046293709,82.579735,94.623756,79.934303,86.365334,86.365334,2804586284
2021-03-25,41185436.17150993,280174183.8085322,622221482.6886246,735845196.2383415,34201312,4081578441,15514.911264867344,102714.51792805904,233890.29097123892,4.081511445031863,27.02113298215425,61.52957520566952,9193.99669184,52275.67935264,85687.9670848,3954.2331936408,13147.5804741492,35498.7121749093,86.124718,95.536926,85.517349,90.843285,90.843285,2890519323
2021-03-26,41557212.44527932,282631991.19688857,627825485.6046172,743831475.6919334,34001440,4115920247,15490.769350590448,102408.56177540513,233500.27981464987,4.041158705587105,26.715861657933676,60.91444957793725,9140.2671008,51970.1809968,85187.207776,3987.5035352936,13258.2022996364,35797.3931642331,90.97541,127.91391,90.97541,124.072655,124.072655,4390559188
2021-03-27,41937712.936523706,285152807.336352,633561945.3122562,751817755.1455256,35022336,4150626674,15854.281152643616,105033.9240206878,239019.31755332777,4.101405908096946,27.171636000489585,61.832840715017625,9414.70436352,53530.58990592,87744.9606144,4021.1271217712,13369.9986422888,36099.2453717802,124.539467,139.484207,120.842308,133.18425,133.18425,5639110564
2021-03-28,42316296.601951525,287656118.2485411,639268649.2572074,759804034.5991178,34644928,4185483644,15774.412397135296,104304.54043231408,237779.49235075113,4.04675965323836,26.75823322253907,60.99982882324448,9313.24954496,52953.73310016,86799.4026112,4054.8965543072,13482.2799140528,36402.4068969612,132.710938,133.649506,121.252716,125.447052,125.447052,3054883925
2021-03-29,42700165.94511338,290196428.4985936,645055394.1309109,767790314.0527098,35214304,4220147973,15994.650497876431,105846.17818024692,241114.53369984368,4.069555216952187,26.930683272201776,61.347317881779794,9466.30920128,53824.00723488,88225.9172416,4088.4793562424,13593.9406506276,36703.8929655729,125.469444,130.312027,124.341782,127.529121,127.529121,1957347948
2021-03-30,43087497.89609812,292759878.5444525,650894377.2787296,775776593.5063019,35541376,4255598504,16138.926701854336,106810.33557501352,243291.12997753164,4.072057215445289,26.949611067531084,61.38545763176533,9554.23269632,54323.92697472,89045.3634304,4122.8238306752,13708.1339010848,37012.2168688392,127.555435,152.933762,125.013527,149.664902,149.664902,3886877718
2021-03-31,43482516.22806184,295378377.43089426,656849977.2528485,783783403.3466343,36421408,4291564191,16459.194938424946,109104.03521076044,248150.1685042577,4.118061668940784,27.297638007755047,62.086736373290094,9790.80289856,55669.02948576,91250.1956032,4157.6673882408,13823.9865720492,37325.0212383843,149.83989,196.666718,146.906448,191.356552,191.356552,8140051708
2021-04-01,43878150.72886853,297998397.6437227,662814409.751606,790598700.3977821,36371040,4327998115,16484.86850500216,109167.42392783565,248518.19012966772,4.089764437654144,27.083567454293007,61.65538146659018,9777.2629728,55592.0435088,91124.003616,4192.964573812,13941.347528038,37641.8980055895,191.153915,237.241821,182.714111,188.178619,188.178619,12367984683
2021-04-02,44268074.684257634,300572110.5977285,668691237.4771694,797413997.4489298,35491040,4364038624,16246.926750242816,107237.9568653532,244867.98714919435,3.9974450884236976,26.385165056375467,60.248091690763296,9540.7013728,54246.9899088,88919.251616,4227.8806189312,14057.4412156288,37955.3531245152,186.464844,205.107178,162.496124,171.975632,171.975632,7810199184
2021-04-03,44673092.837543726,303256883.66702527,674797600.1830761,804229294.5000775,37342880,4400351380,16875.85663388192,111865.45734440393,254431.9532858988,4.117924119874916,27.29659743935596,62.08463961464,10038.5130016,57077.4717936,93558.851552,4263.060416944,14174.411865256,38271.176057274,171.963776,180.812439,163.958099,178.852188,178.852188,4675398993
2021-04-04,45070754.70255283,305882827.6872534,680791257.9348061,811044591.551225,36243712,4437221631,16569.341671624305,109414.249533515,249735.90841066584,4.009534936157686,26.47662560845105,60.432385874476346,9743.03465984,55397.42648064,90804.9960448,4298.7803161128,14293.1783177772,38591.8476912963,179.042694,193.821671,176.441681,183.776642,183.776642,4140406184
2021-04-05,45473437.41466398,308543603.8705474,686860890.3766288,817859888.6023726,36771456,4473785274,16778.545050938017,110865.5884287782,252901.5229551032,4.026975919421464,26.60856787878765,60.698251238910565,9884.90280192,56204.06735232,92127.2058624,4334.2031734512,14410.9571246088,38909.8526635602,183.738068,186.41275,172.410904,176.778198,176.778198,2821760773
2021-04-06,45869879.77105432,311154061.49054027,692834841.134348,824675185.6535203,35821728,4509863078,16518.52767969315,108768.98384253136,248914.7816954145,3.9328542205884265,25.89653057881731,59.263486960833234,9629.59692096,54752.43659616,89747.7573312,4369.1553499664,14527.1709468536,39223.6321482894,176.626373,178.759583,165.178009,166.026062,166.026062,2355666427
2021-04-07,46274961.85045847,313826754.6050589,698939936.7487309,831490482.7046682,36825920,4546124800,16878.5188343552,111362.1271026112,254379.1553987072,3.9865099171098226,26.302439712978753,60.08139906440477,9899.5438144,56287.3139424,92263.659968,4404.28570624,14643.97720576,39539.01122304,165.929398,166.481857,136.032867,156.494781,156.494781,4802184132
2021-04-08,46687917.62721911,316555778.25443846,705164480.4537531,838305779.7558159,37724896,4583661292,17206.59197084333,113709.23062236932,259356.16336109137,4.03071611766838,26.636862742714957,60.75526575207954,10141.20654272,57661.37178912,94515.9544384,4440.6510596896,14764.8897537904,39865.4773549116,156.681656,159.069305,147.325638,154.596664,154.596664,2208289182
2021-04-09,47102775.212466985,319295945.67820126,711417436.2698433,845121076.8069636,37839072,4621297256,17285.834297650305,114173.5542883615,260540.00185387896,4.016301531788068,26.52781538235425,60.53553392444821,10171.89933504,57835.88637984,94802.0109888,4477.1127816128,14886.1227210272,40192.8086246088,154.476349,175.596832,153.258606,172.519867,172.519867,2959637615
2021-04-10,47502116.73389981,321915557.84731025,717433301.5646884,851936373.8581111,35668224,4658125096,16639.325811048064,109150.42374752885,250661.22002758877,3.835521734233182,25.160203444447077,57.77977835537469,9588.33197568,54517.81033728,89363.1684096,4512.7915930048,15004.7525592352,40513.1113974408,172.201782,188.975204,170.973053,174.755371,174.755371,3195299598
2021-04-11,47884094.88729173,324400775.043485,723183940.507348,858751670.9092591,33260384,4693381901,15915.845678831183,103550.63883181047,239610.11080865288,3.641192967069124,23.69009259441328,54.81748616572361,8941.05642688,50837.49913248,83330.5660736,4546.9483856888,15118.3217795012,40819.7504075673,174.617432,183.613297,173.105911,179.184311,179.184311,1789587132
2021-04-12,48284898.99753028,327025579.5160998,729221053.5134032,865566967.9604067,35614784,4726261661,16700.266867827024,109366.76985174233,251546.54107918352,3.7940715716009006,24.846630036296247,57.147923922203134,9573.96623488,54436.12890048,89229.2798336,4578.8022971768,15224.2340624132,41105.7155442153,178.947571,180.970688,160.102295,168.178284,168.178284,2782663231
2021-04-13,48690864.44093679,329686267.71763504,735336280.7512027,872382265.0115542,36160512,4762955618,16915.323881498913,110861.92394894632,254801.3032761766,3.813323527397899,24.992272441764936,57.441395234377985,9720.66883584,55270.25777664,90596.5467648,4614.3514027184,15342.4326367016,41424.8538964314,168.016251,169.044891,160.037979,163.96521,163.96521,2034227437
2021-04-14,49101102.743627265,332376161.88668674,741516086.2686738,879197562.062702,36591360,4799142881,17093.360841609105,112078.8382559392,257492.06693523808,3.824403003507812,25.076089461136664,57.61028760180658,9836.4893952,55928.7960192,91675.993344,4649.4096231128,15458.9990482772,41739.5853789213,164.026306,178.897903,161.418045,168.193771,168.193771,2750656180
2021-04-15,49518534.126856215,335117271.17673445,747804970.6564703,886012859.1138496,37402336,4836290108,17393.074707777472,114212.79973684109,262037.0236414672,3.8615697868919594,25.357258802718302,58.17684742586168,10054.49596352,57168.34850592,93707.8126144,4685.3978566304,15578.6576958896,42062.6659563084,168.585281,175.495895,168.405731,171.222122,171.222122,1893400609
2021-04-16,49931123.86587468,337818559.542168,754019480.1249104,892828156.1649973,36632832,4873340378,17191.33746660675,112553.59634166615,258938.06508539224,3.787762933967153,24.798904746985503,57.051756853052666,9847.63789824,55992.18472704,91779.8972928,4721.2921582064,15698.0040256136,42384.9032695794,170.859467,195.729248,170.859467,183.253845,183.253845,5127405690
2021-04-17,50355169.31078817,340603280.9313161,760408041.9369152,899643453.2161449,38002496,4910829466,17668.662222429342,116029.96913108874,266190.25244457065,3.863213278673273,25.3696919341322,58.20190034488438,10215.83097472,58085.67506112,95211.4534784,4757.6115866608,15818.7638758792,42710.9571146418,183.020782,192.47084,178.553009,182.68866,182.68866,2558531808
2021-04-18,50769129.27467395,343308528.81162447,766642295.853585,906458750.2672929,36544928,4947673367,17248.429933433326,112718.57633340642,259760.7500189976,3.743246419900722,24.462134173643207,56.37315983494803,9824.00754496,55857.82610016,91559.6626112,4793.3059579496,15937.4454497804,43031.3995748091,182.860336,185.153458,134.501114,156.309326,156.309326,3995571137
2021-04-19,51199442.56982553,346134224.9106279,773125254.2456493,913274047.3184403,38556416,4985580582,17929.82413601469,117737.24741478568,270123.4458595012,3.861536636537637,25.35700801794628,58.1763420913344,10364.73574912,58932.32516352,96599.2446464,4830.0304678416,16059.5521707384,43361.0899958286,156.305634,164.51506,151.012817,154.857834,154.857834,2194829249
2021-04-20,51620628.95479637,348887627.441168,779468504.2243927,920089344.369588,37221760,5023257386,17549.532628933022,114725.01851240362,264302.2557568076,3.7512844211120937,24.522942220572496,56.49568882824295,10005.9535232,56892.3435072,93255.397504,4866.5317555568,16180.9166917832,43688.7764632578,154.625061,157.480453,145.356323,153.701645,153.701645,2182419056
2021-04-21,52058546.14946775,351764274.5623588,786066202.3137869,926904641.4207358,39280352,5061852721,18246.655226078863,119860.20498193055,274904.26995232585,3.870558458381715,25.42525873745429,58.313868165189305,10559.34422464,60038.83962144,98412.9939008,4903.9229161048,16305.2399848852,44024.4516703533,153.94577,158.477844,147.515305,148.277863,148.277863,1660844474
2021-04-22,52493507.062116146,354615221.3332787,792618240.2045631,933719938.4718835,38752544,5100555917,18123.47539155413,118789.35828660702,273001.75921903155,3.8152573642584855,25.006902054212087,57.47087409081172,10417.45887808,59232.10092768,97090.6237376,4941.4185723896,16429.9107198404,44361.0649769241,147.795441,157.651306,144.745132,145.826233,145.826233,2004357354
2021-04-23,52922726.98831804,357419413.9530143,799082170.638614,940535235.5230312,37859488,5139109627,17884.265225541167,116841.27073954826,269330.6110306267,3.7366557551686848,24.41227532941289,56.272693625311454,10177.38756416,57867.09162336,94853.1612352,4978.7694066376,16554.0999304924,44696.3781589071,145.97583,147.893753,130.213318,138.894791,138.894791,2636435225
2021-04-24,53353983.329900734,360235750.65082425,805576561.8936515,947350532.5741789,37990592,5176954635,17969.11621835704,117347.27368646814,270599.812515506,3.726938515845556,24.338763727554955,56.12456680614847,10212.63094144,58067.48015424,95181.6291968,5015.433650388,16676.006270262,45025.5275469855,138.671036,139.28334,131.397675,133.53949,133.53949,1340510563
2021-04-25,53792098.890015304,363100693.6937599,812174927.8639789,954165829.6253264,38754240,5215065624,18254.919040530815,119372.5362833012,274932.0958748973,3.7585471556382255,24.57788532026688,56.60639987775064,10417.9147968,59234.6932128,97094.872896,5052.3555765312,16798.7693880288,45356.9902516152,133.563034,136.744766,131.719498,133.92662,133.92662,947130301
2021-04-26,54229816.72459214,365959284.9376146,818766634.5310346,960981126.6764742,38562208,5253853428,18238.346627615552,119107.87843673276,274654.6240111107,3.727411859324556,24.34234460440827,56.13178231886605,10366.29275456,58941.17806176,96613.7559232,5089.9332010464,16923.7126622736,45694.3394193444,134.032547,154.690781,133.789566,154.290405,154.290405,1693345369
2021-04-27,54658684.31263411,368747626.8911297,825222841.5051149,967796423.727622,37261856,5292095543,17869.582864534514,116180.8277093876,269008.7974158704,3.625656102234213,23.57255511448872,54.5806466384432,10016.73212992,56953.62904032,93355.8540224,5126.9821620584,17046.8981631116,46026.9425661339,154.307236,155.019791,148.680679,152.286957,152.286957,1201165878
2021-04-28,55072469.31126395,371418808.9339334,831448586.4726083,974611720.7787696,35152800,5327576887,17241.135977268208,111299.1696885149,259406.20398805884,3.4748496708207126,22.431693808613726,52.28179649677468,9449.775696,53730.000216,88071.82512,5161.3564881256,17161.1906684044,46335.5344593051,152.449448,155.664276,146.650131,150.940002,150.940002,1077547043
2021-04-29,55504838.9003056,374227460.5472923,837957074.1041621,981427017.8299171,37463296,5363841605,18015.50011361992,117027.06306577922,271187.1590818633,3.606369720954961,23.426652277815126,54.2866505540553,10070.88323072,57261.52403712,93860.5417984,5196.489746924,17278.006578026,46650.9395911665,150.906113,152.016602,147.728943,149.798523,149.798523,939555056
2021-04-30,55936940.991144136,377030811.694517,844460899.397025,988257314.881065,37291136,5401861941,18004.353892993742,116806.21071224264,270992.89416814846,3.578771171894451,23.21786730474528,53.86594615953489,10024.60317952,56998.38264192,93429.2121344,5233.3238484408,17400.4776843492,46981.6138594593,149.73494,164.475845,149.691803,163.893555,163.893555,1827451213
